OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
OD028304,O09564,P0195,1,512.77,512.77
OD028305,O04429,P0136,1,226.1,226.1
OD028306,O05753,P0108,4,128.73,514.92
OD028307,O07692,P0135,4,529.51,2118.04
OD028308,O19566,P0147,2,561.52,1123.04
OD028309,O17595,P0059,5,114.52,572.6
OD028310,O07623,P0047,5,316.43,1582.15
OD028311,O11398,P0150,3,251.01,753.03
OD028312,O04025,P0112,4,423.38,1693.52
OD028313,O19267,P0106,2,64.16,128.32
OD028314,O07883,P0125,1,258.01,258.01
OD028315,O17748,P0103,1,12.08,12.08
OD028316,O04669,P0195,4,512.77,2051.08
OD028317,O16974,P0036,1,160.41,160.41
OD028318,O07296,P0044,4,391.56,1566.24
OD028319,O06026,P0121,3,491.35,1474.05
OD028320,O04071,P0042,1,313.18,313.18
OD028321,O01469,P0017,2,174.46,348.92
OD028322,O11264,P0012,2,497.52,995.04
OD028323,O14471,P0195,1,512.77,512.77
OD028324,O16708,P0055,5,146.64,733.2
OD028325,O14445,P0027,4,344.79,1379.16
OD028326,O00330,P0090,1,281.38,281.38
OD028327,O00874,P0044,4,391.56,1566.24
OD028328,O00206,P0044,2,391.56,783.12
OD028329,O08418,P0136,3,226.1,678.3
OD028330,O07383,P0139,1,507.54,507.54
OD028331,O19319,P0081,5,580.49,2902.45
OD028332,O19139,P0143,2,194.05,388.1
OD028333,O14033,P0182,3,66.9,200.7
OD028334,O10589,P0138,5,400.8,2004.0
OD028335,O02153,P0122,5,324.25,1621.25
OD028336,O11306,P0151,4,500.53,2002.12
OD028337,O19567,P0131,1,334.29,334.29
OD028338,O19206,P0029,3,54.7,164.1
OD028339,O19932,P0168,2,417.68,835.36
OD028340,O01270,P0159,2,473.08,946.16
OD028341,O18415,P0103,3,12.08,36.24
OD028342,O05142,P0123,1,100.49,100.49
OD028343,O00576,P0167,1,265.03,265.03
OD028344,O03051,P0194,2,548.36,1096.72
OD028345,O14234,P0059,2,114.52,229.04
OD028346,O16679,P0145,3,259.84,779.52
OD028347,O06965,P0051,1,516.1,516.1
OD028348,O12481,P0004,4,101.47,405.88
OD028349,O00236,P0003,2,27.57,55.14
OD028350,O08861,P0110,3,114.53,343.59
OD028351,O18766,P0078,3,259.24,777.72
OD028352,O11682,P0020,5,377.41,1887.05
OD028353,O05399,P0110,5,114.53,572.65
OD028354,O12328,P0166,4,300.35,1201.4
OD028355,O02923,P0067,5,74.72,373.6
OD028356,O19531,P0144,1,254.25,254.25
OD028357,O16488,P0123,5,100.49,502.45
OD028358,O09447,P0098,3,246.17,738.51
OD028359,O14513,P0039,5,498.62,2493.1
OD028360,O03397,P0023,3,444.86,1334.58
OD028361,O04419,P0086,3,382.17,1146.51
OD028362,O00632,P0172,5,292.58,1462.9
OD028363,O02186,P0182,2,66.9,133.8
OD028364,O17959,P0156,5,169.31,846.55
OD028365,O14940,P0182,2,66.9,133.8
OD028366,O15964,P0144,2,254.25,508.5
OD028367,O13814,P0044,3,391.56,1174.68
OD028368,O12383,P0075,2,269.25,538.5
OD028369,O15323,P0123,3,100.49,301.47
OD028370,O09175,P0128,1,544.24,544.24
OD028371,O19640,P0029,3,54.7,164.1
OD028372,O05724,P0124,2,483.43,966.86
OD028373,O12614,P0056,5,516.74,2583.7
OD028374,O17541,P0004,2,101.47,202.94
OD028375,O09573,P0119,3,184.94,554.82
OD028376,O04855,P0137,4,48.56,194.24
OD028377,O03557,P0036,5,160.41,802.05
OD028378,O07559,P0094,1,239.61,239.61
OD028379,O17234,P0121,2,491.35,982.7
OD028380,O07572,P0146,5,294.49,1472.45
OD028381,O18253,P0140,4,28.02,112.08
OD028382,O02447,P0073,1,171.9,171.9
OD028383,O15955,P0040,4,177.49,709.96
OD028384,O04653,P0104,4,342.08,1368.32
OD028385,O17227,P0174,4,270.27,1081.08
OD028386,O01963,P0149,2,477.67,955.34
OD028387,O13034,P0036,4,160.41,641.64
OD028388,O05493,P0069,2,53.5,107.0
OD028389,O03953,P0114,2,352.5,705.0
OD028390,O15474,P0055,1,146.64,146.64
OD028391,O18870,P0153,3,416.39,1249.17
OD028392,O15700,P0062,3,354.7,1064.1
OD028393,O15201,P0092,3,410.4,1231.2
OD028394,O06982,P0110,3,114.53,343.59
OD028395,O02705,P0186,3,101.22,303.66
OD028396,O03778,P0079,5,74.97,374.85
OD028397,O06615,P0010,2,514.44,1028.88
OD028398,O14566,P0019,3,320.63,961.89
OD028399,O01139,P0165,2,256.81,513.62
OD028400,O06094,P0104,5,342.08,1710.4
OD028401,O18911,P0117,3,399.85,1199.55
OD028402,O10002,P0080,4,562.55,2250.2
OD028403,O04780,P0089,3,535.94,1607.82
OD028404,O13310,P0182,4,66.9,267.6
OD028405,O19560,P0180,4,47.57,190.28
OD028406,O13635,P0090,2,281.38,562.76
OD028407,O16200,P0169,5,251.02,1255.1
OD028408,O17501,P0023,2,444.86,889.72
OD028409,O14809,P0169,5,251.02,1255.1
OD028410,O05239,P0162,5,80.7,403.5
OD028411,O16061,P0146,1,294.49,294.49
OD028412,O06984,P0002,4,478.19,1912.76
OD028413,O13345,P0070,4,586.6,2346.4
OD028414,O06658,P0070,5,586.6,2933.0
OD028415,O13012,P0105,3,215.98,647.94
OD028416,O13060,P0106,4,64.16,256.64
OD028417,O06125,P0010,2,514.44,1028.88
OD028418,O19040,P0125,5,258.01,1290.05
OD028419,O09485,P0009,2,475.89,951.78
OD028420,O07585,P0004,2,101.47,202.94
OD028421,O16204,P0151,5,500.53,2502.65
OD028422,O05857,P0004,4,101.47,405.88
OD028423,O03756,P0174,1,270.27,270.27
OD028424,O04907,P0026,1,526.93,526.93
OD028425,O11000,P0003,3,27.57,82.71
OD028426,O05693,P0157,5,117.69,588.45
OD028427,O00527,P0181,4,137.94,551.76
OD028428,O09927,P0175,4,123.39,493.56
OD028429,O12473,P0200,2,378.2,756.4
OD028430,O09855,P0088,2,120.47,240.94
OD028431,O01526,P0196,4,226.95,907.8
OD028432,O10531,P0092,3,410.4,1231.2
OD028433,O00256,P0045,1,79.84,79.84
OD028434,O09399,P0175,1,123.39,123.39
OD028435,O03410,P0010,4,514.44,2057.76
OD028436,O00787,P0096,1,501.09,501.09
OD028437,O06562,P0009,1,475.89,475.89
OD028438,O09743,P0024,4,283.22,1132.88
OD028439,O11542,P0158,2,63.81,127.62
OD028440,O13268,P0184,3,428.53,1285.59
OD028441,O11917,P0149,3,477.67,1433.01
OD028442,O11099,P0056,2,516.74,1033.48
OD028443,O07925,P0138,5,400.8,2004.0
OD028444,O10417,P0145,2,259.84,519.68
OD028445,O07811,P0027,3,344.79,1034.37
OD028446,O09364,P0029,1,54.7,54.7
OD028447,O02288,P0170,5,359.24,1796.2
OD028448,O06643,P0062,5,354.7,1773.5
OD028449,O08863,P0018,2,278.04,556.08
OD028450,O15234,P0105,1,215.98,215.98
OD028451,O02153,P0110,2,114.53,229.06
OD028452,O01239,P0005,1,168.41,168.41
OD028453,O18566,P0035,5,427.56,2137.8
OD028454,O17580,P0110,2,114.53,229.06
OD028455,O16112,P0167,5,265.03,1325.15
OD028456,O03740,P0119,1,184.94,184.94
OD028457,O18680,P0188,2,320.71,641.42
OD028458,O01731,P0090,1,281.38,281.38
OD028459,O02703,P0069,1,53.5,53.5
OD028460,O05551,P0111,1,578.02,578.02
OD028461,O06232,P0047,4,316.43,1265.72
OD028462,O04624,P0036,4,160.41,641.64
OD028463,O08968,P0004,2,101.47,202.94
OD028464,O02459,P0051,1,516.1,516.1
OD028465,O01123,P0181,4,137.94,551.76
OD028466,O14455,P0154,4,207.17,828.68
OD028467,O06777,P0030,3,519.2,1557.6
OD028468,O02502,P0035,4,427.56,1710.24
OD028469,O04136,P0041,3,500.86,1502.58
OD028470,O13283,P0006,1,549.08,549.08
OD028471,O06224,P0063,1,397.44,397.44
OD028472,O16949,P0036,3,160.41,481.23
OD028473,O16991,P0131,5,334.29,1671.45
OD028474,O10613,P0192,4,587.12,2348.48
OD028475,O04059,P0106,1,64.16,64.16
OD028476,O05064,P0083,4,160.78,643.12
OD028477,O18091,P0196,2,226.95,453.9
OD028478,O02452,P0195,4,512.77,2051.08
OD028479,O15481,P0050,3,430.99,1292.97
OD028480,O17175,P0129,3,273.78,821.34
OD028481,O08010,P0194,1,548.36,548.36
OD028482,O10015,P0062,3,354.7,1064.1
OD028483,O10033,P0163,1,240.44,240.44
OD028484,O17215,P0143,5,194.05,970.25
OD028485,O08531,P0062,3,354.7,1064.1
OD028486,O17324,P0149,4,477.67,1910.68
OD028487,O11716,P0053,1,329.99,329.99
OD028488,O16406,P0017,3,174.46,523.38
OD028489,O14208,P0073,3,171.9,515.7
OD028490,O15777,P0153,5,416.39,2081.95
OD028491,O06624,P0051,5,516.1,2580.5
OD028492,O16815,P0045,4,79.84,319.36
OD028493,O16551,P0030,2,519.2,1038.4
OD028494,O01141,P0192,4,587.12,2348.48
OD028495,O01385,P0179,2,115.48,230.96
OD028496,O11671,P0010,3,514.44,1543.32
OD028497,O05430,P0079,4,74.97,299.88
OD028498,O17910,P0026,4,526.93,2107.72
OD028499,O18154,P0130,1,471.59,471.59
OD028500,O14238,P0146,4,294.49,1177.96
OD028501,O02068,P0030,4,519.2,2076.8
OD028502,O18673,P0014,5,520.3,2601.5
OD028503,O16887,P0121,5,491.35,2456.75
OD028504,O11975,P0135,1,529.51,529.51
OD028505,O19821,P0100,5,170.87,854.35
OD028506,O19783,P0056,1,516.74,516.74
OD028507,O13543,P0157,2,117.69,235.38
OD028508,O12933,P0044,2,391.56,783.12
OD028509,O06385,P0138,5,400.8,2004.0
OD028510,O08867,P0157,1,117.69,117.69
OD028511,O06618,P0169,4,251.02,1004.08
OD028512,O09578,P0034,2,379.93,759.86
OD028513,O15705,P0144,1,254.25,254.25
OD028514,O14750,P0115,3,590.53,1771.59
OD028515,O13278,P0199,3,568.56,1705.68
OD028516,O16647,P0163,1,240.44,240.44
OD028517,O05004,P0080,3,562.55,1687.65
OD028518,O07684,P0188,4,320.71,1282.84
OD028519,O17908,P0199,1,568.56,568.56
OD028520,O06067,P0133,2,346.74,693.48
OD028521,O15106,P0097,4,181.76,727.04
OD028522,O13295,P0131,2,334.29,668.58
OD028523,O07438,P0123,4,100.49,401.96
OD028524,O18969,P0183,5,253.2,1266.0
OD028525,O01523,P0037,2,142.32,284.64
OD028526,O17219,P0130,3,471.59,1414.77
OD028527,O01715,P0125,1,258.01,258.01
OD028528,O05332,P0088,3,120.47,361.41
OD028529,O10212,P0186,1,101.22,101.22
OD028530,O07933,P0101,2,251.11,502.22
OD028531,O17427,P0013,2,141.68,283.36
OD028532,O14757,P0114,5,352.5,1762.5
OD028533,O04291,P0020,5,377.41,1887.05
OD028534,O01005,P0172,3,292.58,877.74
OD028535,O19430,P0028,5,370.0,1850.0
OD028536,O08256,P0116,3,86.56,259.68
OD028537,O15708,P0023,3,444.86,1334.58
OD028538,O01501,P0088,1,120.47,120.47
OD028539,O10924,P0179,1,115.48,115.48
OD028540,O15731,P0093,2,524.41,1048.82
OD028541,O11765,P0060,4,327.36,1309.44
OD028542,O17932,P0090,5,281.38,1406.9
OD028543,O00996,P0050,3,430.99,1292.97
OD028544,O17902,P0153,2,416.39,832.78
OD028545,O06783,P0002,1,478.19,478.19
OD028546,O12049,P0154,2,207.17,414.34
OD028547,O18910,P0148,4,96.04,384.16
OD028548,O11584,P0160,2,312.31,624.62
OD028549,O00520,P0095,5,402.16,2010.8
OD028550,O09030,P0199,1,568.56,568.56
OD028551,O12533,P0091,5,66.57,332.85
OD028552,O07333,P0119,3,184.94,554.82
OD028553,O12238,P0163,3,240.44,721.32
OD028554,O07460,P0200,5,378.2,1891.0
OD028555,O04025,P0031,4,365.5,1462.0
OD028556,O12754,P0082,5,71.82,359.1
OD028557,O09531,P0036,2,160.41,320.82
OD028558,O10187,P0069,1,53.5,53.5
OD028559,O16990,P0137,4,48.56,194.24
OD028560,O10345,P0036,3,160.41,481.23
OD028561,O04866,P0062,3,354.7,1064.1
OD028562,O18556,P0138,3,400.8,1202.4
OD028563,O17971,P0156,2,169.31,338.62
OD028564,O05151,P0143,1,194.05,194.05
OD028565,O02967,P0013,4,141.68,566.72
OD028566,O10995,P0139,2,507.54,1015.08
OD028567,O14663,P0133,4,346.74,1386.96
OD028568,O09202,P0191,1,129.56,129.56
OD028569,O09431,P0135,1,529.51,529.51
OD028570,O17674,P0147,5,561.52,2807.6
OD028571,O01618,P0194,3,548.36,1645.08
OD028572,O11260,P0171,5,250.72,1253.6
OD028573,O12803,P0101,1,251.11,251.11
OD028574,O16726,P0191,2,129.56,259.12
OD028575,O10874,P0044,4,391.56,1566.24
OD028576,O08875,P0159,4,473.08,1892.32
OD028577,O14266,P0193,1,489.97,489.97
OD028578,O13843,P0178,1,268.6,268.6
OD028579,O03386,P0125,2,258.01,516.02
OD028580,O19312,P0196,1,226.95,226.95
OD028581,O07665,P0089,5,535.94,2679.7
OD028582,O19323,P0161,4,254.55,1018.2
OD028583,O11986,P0181,4,137.94,551.76
OD028584,O07042,P0187,2,281.72,563.44
OD028585,O00615,P0116,2,86.56,173.12
OD028586,O11527,P0166,4,300.35,1201.4
OD028587,O10483,P0030,2,519.2,1038.4
OD028588,O01401,P0001,3,409.01,1227.03
OD028589,O03858,P0164,4,216.61,866.44
OD028590,O13085,P0150,3,251.01,753.03
OD028591,O11368,P0110,5,114.53,572.65
OD028592,O03612,P0193,5,489.97,2449.85
OD028593,O01512,P0067,2,74.72,149.44
OD028594,O04942,P0086,4,382.17,1528.68
OD028595,O18910,P0190,5,554.5,2772.5
OD028596,O12334,P0010,2,514.44,1028.88
OD028597,O09779,P0032,1,434.51,434.51
OD028598,O17085,P0089,2,535.94,1071.88
OD028599,O17830,P0140,4,28.02,112.08
OD028600,O09277,P0082,3,71.82,215.46
OD028601,O09082,P0194,3,548.36,1645.08
OD028602,O04196,P0164,3,216.61,649.83
OD028603,O01038,P0140,4,28.02,112.08
OD028604,O07619,P0146,3,294.49,883.47
OD028605,O06066,P0040,4,177.49,709.96
OD028606,O02906,P0020,2,377.41,754.82
OD028607,O00978,P0023,5,444.86,2224.3
OD028608,O00736,P0021,2,290.75,581.5
OD028609,O02728,P0078,5,259.24,1296.2
OD028610,O18438,P0001,4,409.01,1636.04
OD028611,O12558,P0155,1,325.81,325.81
OD028612,O02780,P0168,5,417.68,2088.4
OD028613,O17555,P0060,5,327.36,1636.8
OD028614,O13794,P0010,3,514.44,1543.32
OD028615,O13757,P0165,2,256.81,513.62
OD028616,O11729,P0102,2,156.97,313.94
OD028617,O00380,P0165,3,256.81,770.43
OD028618,O14352,P0062,4,354.7,1418.8
OD028619,O01075,P0160,2,312.31,624.62
OD028620,O04076,P0075,1,269.25,269.25
OD028621,O03113,P0194,3,548.36,1645.08
OD028622,O06472,P0070,1,586.6,586.6
OD028623,O14983,P0061,4,164.97,659.88
OD028624,O00383,P0105,1,215.98,215.98
OD028625,O18757,P0130,2,471.59,943.18
OD028626,O13058,P0172,2,292.58,585.16
OD028627,O15604,P0124,2,483.43,966.86
OD028628,O08028,P0153,3,416.39,1249.17
OD028629,O07146,P0123,1,100.49,100.49
OD028630,O03889,P0079,5,74.97,374.85
OD028631,O06685,P0014,4,520.3,2081.2
OD028632,O15087,P0165,2,256.81,513.62
OD028633,O09253,P0102,1,156.97,156.97
OD028634,O05608,P0088,2,120.47,240.94
OD028635,O15920,P0150,1,251.01,251.01
OD028636,O10592,P0182,5,66.9,334.5
OD028637,O16145,P0111,3,578.02,1734.06
OD028638,O00358,P0096,3,501.09,1503.27
OD028639,O02829,P0008,2,223.46,446.92
OD028640,O04938,P0084,1,216.64,216.64
OD028641,O00272,P0178,4,268.6,1074.4
OD028642,O01866,P0133,2,346.74,693.48
OD028643,O14473,P0163,2,240.44,480.88
OD028644,O19390,P0070,5,586.6,2933.0
OD028645,O19924,P0037,5,142.32,711.6
OD028646,O00533,P0121,5,491.35,2456.75
OD028647,O05469,P0054,5,297.52,1487.6
OD028648,O18962,P0007,3,416.37,1249.11
OD028649,O10501,P0009,1,475.89,475.89
OD028650,O04858,P0030,3,519.2,1557.6
OD028651,O08716,P0193,4,489.97,1959.88
OD028652,O15307,P0006,1,549.08,549.08
OD028653,O04026,P0186,2,101.22,202.44
OD028654,O10185,P0067,5,74.72,373.6
OD028655,O08256,P0057,1,185.42,185.42
OD028656,O05258,P0136,5,226.1,1130.5
OD028657,O12334,P0063,4,397.44,1589.76
OD028658,O14984,P0103,3,12.08,36.24
OD028659,O05947,P0092,4,410.4,1641.6
OD028660,O05401,P0183,1,253.2,253.2
OD028661,O05075,P0066,3,318.12,954.36
OD028662,O18941,P0031,3,365.5,1096.5
OD028663,O06041,P0072,1,582.19,582.19
OD028664,O06182,P0108,5,128.73,643.65
OD028665,O18704,P0144,5,254.25,1271.25
OD028666,O15972,P0028,3,370.0,1110.0
OD028667,O07232,P0139,3,507.54,1522.62
OD028668,O15108,P0032,4,434.51,1738.04
OD028669,O12966,P0075,4,269.25,1077.0
OD028670,O07957,P0177,2,328.46,656.92
OD028671,O01471,P0102,2,156.97,313.94
OD028672,O15522,P0107,5,318.81,1594.05
OD028673,O10186,P0094,5,239.61,1198.05
OD028674,O10236,P0102,4,156.97,627.88
OD028675,O15805,P0013,1,141.68,141.68
OD028676,O05773,P0126,1,478.08,478.08
OD028677,O07047,P0190,2,554.5,1109.0
OD028678,O08808,P0069,2,53.5,107.0
OD028679,O07795,P0105,1,215.98,215.98
OD028680,O07691,P0040,5,177.49,887.45
OD028681,O01730,P0073,1,171.9,171.9
OD028682,O10486,P0101,1,251.11,251.11
OD028683,O13218,P0017,2,174.46,348.92
OD028684,O01131,P0087,1,523.1,523.1
OD028685,O02726,P0140,1,28.02,28.02
OD028686,O13279,P0093,4,524.41,2097.64
OD028687,O19484,P0087,3,523.1,1569.3
OD028688,O07462,P0193,1,489.97,489.97
OD028689,O18605,P0017,5,174.46,872.3
OD028690,O06991,P0033,4,62.77,251.08
OD028691,O13365,P0043,1,392.36,392.36
OD028692,O17565,P0025,5,209.5,1047.5
OD028693,O18715,P0043,4,392.36,1569.44
OD028694,O07983,P0011,3,216.91,650.73
OD028695,O16087,P0179,2,115.48,230.96
OD028696,O09437,P0002,2,478.19,956.38
OD028697,O07921,P0079,1,74.97,74.97
OD028698,O03962,P0089,4,535.94,2143.76
OD028699,O03503,P0075,4,269.25,1077.0
OD028700,O01674,P0059,4,114.52,458.08
OD028701,O14741,P0007,2,416.37,832.74
OD028702,O05236,P0071,3,146.86,440.58
OD028703,O08198,P0167,3,265.03,795.09
OD028704,O00791,P0198,2,79.79,159.58
OD028705,O08261,P0117,5,399.85,1999.25
OD028706,O06437,P0060,2,327.36,654.72
OD028707,O16979,P0077,1,141.31,141.31
OD028708,O18349,P0158,3,63.81,191.43
OD028709,O05187,P0199,5,568.56,2842.8
OD028710,O00417,P0140,2,28.02,56.04
OD028711,O00401,P0064,2,181.82,363.64
OD028712,O11284,P0092,5,410.4,2052.0
OD028713,O15471,P0118,5,199.52,997.6
OD028714,O00776,P0108,3,128.73,386.19
OD028715,O08857,P0062,4,354.7,1418.8
OD028716,O16956,P0175,3,123.39,370.17
OD028717,O13473,P0009,4,475.89,1903.56
OD028718,O19471,P0067,5,74.72,373.6
OD028719,O00050,P0034,3,379.93,1139.79
OD028720,O12922,P0116,4,86.56,346.24
OD028721,O05069,P0052,3,591.27,1773.81
OD028722,O16913,P0040,3,177.49,532.47
OD028723,O09110,P0103,4,12.08,48.32
OD028724,O04677,P0055,5,146.64,733.2
OD028725,O12495,P0167,5,265.03,1325.15
OD028726,O06090,P0146,4,294.49,1177.96
OD028727,O02972,P0010,1,514.44,514.44
OD028728,O17147,P0061,5,164.97,824.85
OD028729,O02135,P0039,3,498.62,1495.86
OD028730,O08430,P0026,4,526.93,2107.72
OD028731,O14741,P0086,1,382.17,382.17
OD028732,O14484,P0070,2,586.6,1173.2
OD028733,O02229,P0144,3,254.25,762.75
OD028734,O07229,P0048,5,449.27,2246.35
OD028735,O16922,P0169,2,251.02,502.04
OD028736,O05151,P0104,4,342.08,1368.32
OD028737,O12296,P0048,1,449.27,449.27
OD028738,O19812,P0005,5,168.41,842.05
OD028739,O03401,P0129,3,273.78,821.34
OD028740,O15235,P0109,2,415.03,830.06
OD028741,O15123,P0067,2,74.72,149.44
OD028742,O09193,P0181,2,137.94,275.88
OD028743,O10533,P0021,5,290.75,1453.75
OD028744,O07941,P0186,1,101.22,101.22
OD028745,O18288,P0121,4,491.35,1965.4
OD028746,O04934,P0133,3,346.74,1040.22
OD028747,O02845,P0123,1,100.49,100.49
OD028748,O01488,P0184,4,428.53,1714.12
OD028749,O03250,P0100,2,170.87,341.74
OD028750,O10233,P0075,4,269.25,1077.0
OD028751,O19143,P0062,5,354.7,1773.5
OD028752,O17065,P0193,4,489.97,1959.88
OD028753,O08071,P0002,3,478.19,1434.57
OD028754,O13046,P0058,1,451.98,451.98
OD028755,O08164,P0015,3,356.28,1068.84
OD028756,O18946,P0062,5,354.7,1773.5
OD028757,O01082,P0166,3,300.35,901.05
OD028758,O18073,P0031,2,365.5,731.0
OD028759,O09612,P0087,1,523.1,523.1
OD028760,O09871,P0037,2,142.32,284.64
OD028761,O03391,P0130,2,471.59,943.18
OD028762,O08552,P0120,3,177.82,533.46
OD028763,O14160,P0151,3,500.53,1501.59
OD028764,O18843,P0002,5,478.19,2390.95
OD028765,O06947,P0168,1,417.68,417.68
OD028766,O16560,P0190,3,554.5,1663.5
OD028767,O06549,P0076,3,313.94,941.82
OD028768,O01295,P0119,3,184.94,554.82
OD028769,O13990,P0092,3,410.4,1231.2
OD028770,O01105,P0070,4,586.6,2346.4
OD028771,O18236,P0020,1,377.41,377.41
OD028772,O08842,P0036,1,160.41,160.41
OD028773,O15455,P0126,1,478.08,478.08
OD028774,O07326,P0105,4,215.98,863.92
OD028775,O15148,P0037,3,142.32,426.96
OD028776,O11602,P0142,3,303.12,909.36
OD028777,O03675,P0013,5,141.68,708.4
OD028778,O14310,P0062,4,354.7,1418.8
OD028779,O14148,P0054,1,297.52,297.52
OD028780,O06852,P0189,3,458.99,1376.97
OD028781,O03951,P0055,2,146.64,293.28
OD028782,O18004,P0182,3,66.9,200.7
OD028783,O05562,P0076,4,313.94,1255.76
OD028784,O18558,P0175,3,123.39,370.17
OD028785,O04735,P0017,3,174.46,523.38
OD028786,O08970,P0101,1,251.11,251.11
OD028787,O10215,P0170,4,359.24,1436.96
OD028788,O03260,P0121,1,491.35,491.35
OD028789,O01778,P0003,2,27.57,55.14
OD028790,O06654,P0020,3,377.41,1132.23
OD028791,O08855,P0160,4,312.31,1249.24
OD028792,O15545,P0052,4,591.27,2365.08
OD028793,O15746,P0075,5,269.25,1346.25
OD028794,O06904,P0035,1,427.56,427.56
OD028795,O17499,P0143,4,194.05,776.2
OD028796,O06547,P0177,1,328.46,328.46
OD028797,O02611,P0081,3,580.49,1741.47
OD028798,O08496,P0010,2,514.44,1028.88
OD028799,O04388,P0180,1,47.57,47.57
OD028800,O00389,P0177,2,328.46,656.92
OD028801,O09841,P0025,2,209.5,419.0
OD028802,O04180,P0117,2,399.85,799.7
OD028803,O09146,P0021,3,290.75,872.25
OD028804,O03730,P0017,2,174.46,348.92
OD028805,O07761,P0091,4,66.57,266.28
OD028806,O05372,P0066,3,318.12,954.36
OD028807,O18230,P0046,2,499.38,998.76
OD028808,O06685,P0103,3,12.08,36.24
OD028809,O01379,P0178,3,268.6,805.8
OD028810,O15214,P0028,2,370.0,740.0
OD028811,O07836,P0013,2,141.68,283.36
OD028812,O09332,P0173,5,336.58,1682.9
OD028813,O04965,P0102,1,156.97,156.97
OD028814,O16728,P0139,1,507.54,507.54
OD028815,O12960,P0112,1,423.38,423.38
OD028816,O14886,P0002,2,478.19,956.38
OD028817,O19572,P0101,5,251.11,1255.55
OD028818,O06840,P0032,4,434.51,1738.04
OD028819,O14989,P0020,3,377.41,1132.23
OD028820,O13306,P0085,2,521.62,1043.24
OD028821,O07686,P0092,2,410.4,820.8
OD028822,O07332,P0170,5,359.24,1796.2
OD028823,O05547,P0143,3,194.05,582.15
OD028824,O18803,P0064,1,181.82,181.82
OD028825,O14161,P0005,4,168.41,673.64
OD028826,O13349,P0059,1,114.52,114.52
OD028827,O10486,P0091,4,66.57,266.28
OD028828,O01301,P0087,2,523.1,1046.2
OD028829,O07810,P0132,3,504.41,1513.23
OD028830,O17483,P0136,1,226.1,226.1
OD028831,O08952,P0029,4,54.7,218.8
OD028832,O19960,P0113,5,347.57,1737.85
OD028833,O12384,P0022,4,343.21,1372.84
OD028834,O09452,P0063,3,397.44,1192.32
OD028835,O13297,P0196,2,226.95,453.9
OD028836,O13503,P0187,3,281.72,845.16
OD028837,O18105,P0136,1,226.1,226.1
OD028838,O11670,P0151,1,500.53,500.53
OD028839,O16282,P0039,2,498.62,997.24
OD028840,O18326,P0067,3,74.72,224.16
OD028841,O03953,P0181,2,137.94,275.88
OD028842,O10578,P0002,3,478.19,1434.57
OD028843,O00064,P0153,4,416.39,1665.56
OD028844,O08087,P0158,1,63.81,63.81
OD028845,O18705,P0015,1,356.28,356.28
OD028846,O10560,P0149,3,477.67,1433.01
OD028847,O09228,P0153,2,416.39,832.78
OD028848,O19132,P0159,1,473.08,473.08
OD028849,O05643,P0186,4,101.22,404.88
OD028850,O07866,P0101,1,251.11,251.11
OD028851,O05097,P0139,5,507.54,2537.7
OD028852,O13171,P0075,1,269.25,269.25
OD028853,O02023,P0087,4,523.1,2092.4
OD028854,O04307,P0005,3,168.41,505.23
OD028855,O05030,P0016,2,34.47,68.94
OD028856,O09547,P0185,4,279.65,1118.6
OD028857,O19945,P0194,5,548.36,2741.8
OD028858,O03157,P0009,5,475.89,2379.45
OD028859,O00317,P0050,1,430.99,430.99
OD028860,O07293,P0071,2,146.86,293.72
OD028861,O18691,P0145,4,259.84,1039.36
OD028862,O13729,P0152,5,373.01,1865.05
OD028863,O15034,P0127,2,290.85,581.7
OD028864,O15039,P0196,5,226.95,1134.75
OD028865,O03679,P0156,2,169.31,338.62
OD028866,O03234,P0082,4,71.82,287.28
OD028867,O00659,P0159,1,473.08,473.08
OD028868,O01117,P0095,4,402.16,1608.64
OD028869,O15674,P0071,1,146.86,146.86
OD028870,O19981,P0094,5,239.61,1198.05
OD028871,O11481,P0082,2,71.82,143.64
OD028872,O05523,P0189,5,458.99,2294.95
OD028873,O11413,P0073,1,171.9,171.9
OD028874,O05808,P0141,5,306.72,1533.6
OD028875,O01725,P0051,1,516.1,516.1
OD028876,O15601,P0083,1,160.78,160.78
OD028877,O13696,P0076,3,313.94,941.82
OD028878,O06956,P0075,1,269.25,269.25
OD028879,O07040,P0185,3,279.65,838.95
OD028880,O08487,P0014,4,520.3,2081.2
OD028881,O19855,P0155,2,325.81,651.62
OD028882,O13387,P0180,4,47.57,190.28
OD028883,O01791,P0072,2,582.19,1164.38
OD028884,O00941,P0143,4,194.05,776.2
OD028885,O15756,P0090,4,281.38,1125.52
OD028886,O03439,P0120,1,177.82,177.82
OD028887,O11413,P0014,3,520.3,1560.9
OD028888,O01718,P0027,1,344.79,344.79
OD028889,O12504,P0043,3,392.36,1177.08
OD028890,O05411,P0133,2,346.74,693.48
OD028891,O10997,P0178,1,268.6,268.6
OD028892,O10575,P0134,4,317.66,1270.64
OD028893,O11143,P0026,2,526.93,1053.86
OD028894,O09776,P0080,1,562.55,562.55
OD028895,O18523,P0198,4,79.79,319.16
OD028896,O11421,P0140,3,28.02,84.06
OD028897,O12232,P0180,2,47.57,95.14
OD028898,O06387,P0081,5,580.49,2902.45
OD028899,O05249,P0066,5,318.12,1590.6
OD028900,O17619,P0019,1,320.63,320.63
