OrderID,CustomerID,StoreID,OrderDate,OrderTime,OrderDateTime,Status,TotalAmount,DeliveryTime_minutes
O15894,C2913,S050,2025-11-20,16:59:33,2025-11-20 16:59:33,cancelled,0.0,0
O15895,C2188,S046,2025-11-24,05:03:09,2025-11-24 05:03:09,cancelled,0.0,0
O15896,C1193,S032,2025-11-11,12:34:35,2025-11-11 12:34:35,cancelled,0.0,0
O15897,C1706,S011,2025-11-03,15:30:52,2025-11-03 15:30:52,cancelled,0.0,0
O15898,C1281,S027,2025-10-29,22:18:15,2025-10-29 22:18:15,completed,1002.61,24
O15899,C0004,S002,2025-11-29,17:58:58,2025-11-29 17:58:58,cancelled,0.0,0
O15900,C1520,S024,2025-11-16,03:22:01,2025-11-16 03:22:01,completed,606.77,34
O15901,C0573,S028,2025-11-21,02:29:30,2025-11-21 02:29:30,completed,941.71,25
O15902,C0636,S042,2025-11-16,00:50:11,2025-11-16 00:50:11,completed,1369.53,31
O15903,C0576,S044,2025-10-22,05:16:37,2025-10-22 05:16:37,cancelled,0.0,0
O15904,C0628,S033,2025-11-17,18:16:23,2025-11-17 18:16:23,completed,1096.27,43
O15905,C1307,S012,2025-11-20,17:53:20,2025-11-20 17:53:20,cancelled,0.0,0
O15906,C1641,S032,2025-11-29,09:07:29,2025-11-29 09:07:29,completed,959.59,22
O15907,C1670,S036,2025-10-21,22:31:51,2025-10-21 22:31:51,completed,263.7,34
O15908,C0601,S009,2025-11-14,17:59:11,2025-11-14 17:59:11,cancelled,0.0,0
O15909,C0365,S002,2025-10-29,19:12:14,2025-10-29 19:12:14,cancelled,0.0,0
O15910,C1059,S002,2025-11-05,04:59:43,2025-11-05 04:59:43,completed,1306.49,37
O15911,C1453,S047,2025-11-20,10:02:43,2025-11-20 10:02:43,cancelled,0.0,0
O15912,C1213,S050,2025-11-07,01:50:21,2025-11-07 01:50:21,cancelled,0.0,0
O15913,C1572,S003,2025-11-30,22:14:41,2025-11-30 22:14:41,cancelled,0.0,0
O15914,C0540,S042,2025-11-28,04:07:28,2025-11-28 04:07:28,completed,1686.79,19
O15915,C1644,S001,2025-11-06,15:57:50,2025-11-06 15:57:50,cancelled,0.0,0
O15916,C0258,S024,2025-12-01,16:25:39,2025-12-01 16:25:39,completed,1717.33,41
O15917,C2592,S005,2025-11-28,00:42:51,2025-11-28 00:42:51,cancelled,0.0,0
O15918,C0950,S037,2025-11-05,10:58:35,2025-11-05 10:58:35,cancelled,0.0,0
O15919,C0529,S015,2025-10-26,21:19:25,2025-10-26 21:19:25,cancelled,0.0,0
O15920,C2597,S020,2025-11-09,20:14:02,2025-11-09 20:14:02,cancelled,0.0,0
O15921,C2109,S038,2025-11-01,16:27:30,2025-11-01 16:27:30,completed,1331.9,17
O15922,C1805,S031,2025-11-19,14:16:33,2025-11-19 14:16:33,cancelled,0.0,0
O15923,C0442,S045,2025-11-04,14:19:53,2025-11-04 14:19:53,cancelled,0.0,0
O15924,C0688,S008,2025-11-11,10:23:21,2025-11-11 10:23:21,completed,1832.44,30
O15925,C1711,S029,2025-10-25,19:05:35,2025-10-25 19:05:35,completed,1113.01,21
O15926,C1545,S028,2025-11-19,15:21:53,2025-11-19 15:21:53,completed,679.62,16
O15927,C2288,S050,2025-10-27,00:28:20,2025-10-27 00:28:20,cancelled,0.0,0
O15928,C0334,S016,2025-10-24,22:49:29,2025-10-24 22:49:29,completed,578.57,30
O15929,C1734,S015,2025-11-19,13:59:14,2025-11-19 13:59:14,completed,1574.7,45
O15930,C2666,S025,2025-11-30,23:14:39,2025-11-30 23:14:39,cancelled,0.0,0
O15931,C2750,S039,2025-10-30,23:16:30,2025-10-30 23:16:30,cancelled,0.0,0
O15932,C0422,S037,2025-11-12,15:38:11,2025-11-12 15:38:11,completed,437.32,40
O15933,C1503,S040,2025-11-24,08:39:10,2025-11-24 08:39:10,completed,1162.04,19
O15934,C0808,S042,2025-11-05,22:52:39,2025-11-05 22:52:39,completed,158.35,36
O15935,C0598,S022,2025-10-18,18:11:52,2025-10-18 18:11:52,cancelled,0.0,0
O15936,C0947,S017,2025-11-21,13:14:03,2025-11-21 13:14:03,cancelled,0.0,0
O15937,C0937,S037,2025-11-05,18:09:04,2025-11-05 18:09:04,completed,1377.47,32
O15938,C0180,S003,2025-11-24,23:54:28,2025-11-24 23:54:28,completed,1362.92,27
O15939,C1565,S043,2025-11-12,03:32:24,2025-11-12 03:32:24,cancelled,0.0,0
O15940,C1713,S010,2025-11-03,16:48:22,2025-11-03 16:48:22,cancelled,0.0,0
O15941,C0320,S044,2025-11-26,13:16:00,2025-11-26 13:16:00,cancelled,0.0,0
O15942,C2002,S024,2025-11-02,20:39:16,2025-11-02 20:39:16,completed,1207.69,35
O15943,C0230,S042,2025-11-01,07:21:43,2025-11-01 07:21:43,cancelled,0.0,0
O15944,C1775,S028,2025-10-21,05:32:20,2025-10-21 05:32:20,completed,1188.11,44
O15945,C1959,S049,2025-10-19,13:38:45,2025-10-19 13:38:45,cancelled,0.0,0
O15946,C1175,S014,2025-11-06,00:15:42,2025-11-06 00:15:42,cancelled,0.0,0
O15947,C0474,S019,2025-11-22,06:56:11,2025-11-22 06:56:11,completed,1049.88,27
O15948,C1548,S020,2025-11-04,21:37:09,2025-11-04 21:37:09,completed,1117.77,39
O15949,C0870,S034,2025-11-28,10:05:16,2025-11-28 10:05:16,cancelled,0.0,0
O15950,C0772,S039,2025-11-09,17:42:32,2025-11-09 17:42:32,cancelled,0.0,0
O15951,C2189,S004,2025-11-02,02:45:39,2025-11-02 02:45:39,completed,1154.8,23
O15952,C2094,S022,2025-11-23,10:50:21,2025-11-23 10:50:21,completed,669.76,19
O15953,C1339,S035,2025-11-25,20:18:11,2025-11-25 20:18:11,completed,1587.94,37
O15954,C2646,S037,2025-11-12,20:22:22,2025-11-12 20:22:22,completed,972.82,37
O15955,C1919,S009,2025-11-22,21:41:38,2025-11-22 21:41:38,cancelled,0.0,0
O15956,C0704,S048,2025-11-05,10:04:13,2025-11-05 10:04:13,completed,1719.06,35
O15957,C1934,S020,2025-10-29,12:44:05,2025-10-29 12:44:05,cancelled,0.0,0
O15958,C0946,S046,2025-11-21,13:25:19,2025-11-21 13:25:19,completed,598.7,42
O15959,C1401,S044,2025-11-26,16:51:29,2025-11-26 16:51:29,completed,1438.62,16
O15960,C1467,S029,2025-10-28,18:56:11,2025-10-28 18:56:11,completed,1338.54,20
O15961,C1861,S001,2025-10-22,04:53:59,2025-10-22 04:53:59,cancelled,0.0,0
O15962,C2821,S009,2025-11-30,01:41:53,2025-11-30 01:41:53,cancelled,0.0,0
O15963,C1392,S024,2025-11-23,04:50:40,2025-11-23 04:50:40,cancelled,0.0,0
O15964,C0352,S033,2025-11-09,13:51:24,2025-11-09 13:51:24,cancelled,0.0,0
O15965,C1775,S047,2025-11-20,08:55:33,2025-11-20 08:55:33,completed,906.58,39
O15966,C2419,S004,2025-11-19,01:46:14,2025-11-19 01:46:14,cancelled,0.0,0
O15967,C1028,S022,2025-11-28,08:38:55,2025-11-28 08:38:55,cancelled,0.0,0
O15968,C1817,S041,2025-11-05,08:06:47,2025-11-05 08:06:47,completed,1790.25,30
O15969,C0739,S013,2025-11-26,15:08:14,2025-11-26 15:08:14,cancelled,0.0,0
O15970,C1607,S009,2025-11-06,02:41:45,2025-11-06 02:41:45,cancelled,0.0,0
O15971,C1267,S006,2025-10-25,05:35:59,2025-10-25 05:35:59,completed,1777.55,41
O15972,C0221,S009,2025-10-30,22:46:13,2025-10-30 22:46:13,cancelled,0.0,0
O15973,C0143,S032,2025-11-13,02:46:15,2025-11-13 02:46:15,completed,1664.25,19
O15974,C1499,S010,2025-10-25,11:56:31,2025-10-25 11:56:31,cancelled,0.0,0
O15975,C1449,S005,2025-10-26,01:20:45,2025-10-26 01:20:45,cancelled,0.0,0
O15976,C1455,S012,2025-11-23,05:38:41,2025-11-23 05:38:41,completed,975.16,34
O15977,C1270,S022,2025-10-23,08:33:42,2025-10-23 08:33:42,cancelled,0.0,0
O15978,C3000,S031,2025-10-28,11:08:52,2025-10-28 11:08:52,cancelled,0.0,0
O15979,C1818,S019,2025-11-03,17:53:11,2025-11-03 17:53:11,cancelled,0.0,0
O15980,C1682,S046,2025-11-22,22:08:53,2025-11-22 22:08:53,completed,457.65,41
O15981,C0366,S018,2025-11-08,17:55:48,2025-11-08 17:55:48,cancelled,0.0,0
O15982,C2751,S031,2025-11-29,00:35:15,2025-11-29 00:35:15,cancelled,0.0,0
O15983,C0157,S047,2025-10-24,05:14:32,2025-10-24 05:14:32,completed,496.7,41
O15984,C0283,S001,2025-11-10,01:24:16,2025-11-10 01:24:16,completed,1860.78,37
O15985,C0905,S021,2025-11-13,00:28:15,2025-11-13 00:28:15,cancelled,0.0,0
O15986,C2574,S007,2025-11-09,19:49:21,2025-11-09 19:49:21,completed,1658.74,17
O15987,C1506,S041,2025-11-13,02:17:13,2025-11-13 02:17:13,completed,527.75,45
O15988,C0416,S014,2025-10-24,02:09:04,2025-10-24 02:09:04,cancelled,0.0,0
O15989,C1370,S003,2025-10-21,16:53:08,2025-10-21 16:53:08,cancelled,0.0,0
O15990,C2005,S043,2025-11-07,01:05:17,2025-11-07 01:05:17,completed,1371.89,35
O15991,C1389,S028,2025-11-02,22:33:14,2025-11-02 22:33:14,cancelled,0.0,0
O15992,C2531,S013,2025-11-06,07:57:35,2025-11-06 07:57:35,completed,553.08,15
O15993,C0265,S034,2025-11-03,04:22:02,2025-11-03 04:22:02,cancelled,0.0,0
O15994,C2294,S002,2025-10-24,20:46:16,2025-10-24 20:46:16,cancelled,0.0,0
O15995,C0746,S050,2025-11-06,07:00:00,2025-11-06 07:00:00,cancelled,0.0,0
O15996,C0554,S003,2025-11-11,05:12:50,2025-11-11 05:12:50,cancelled,0.0,0
O15997,C1926,S027,2025-11-06,16:08:11,2025-11-06 16:08:11,completed,1888.81,33
O15998,C1344,S016,2025-11-03,11:17:29,2025-11-03 11:17:29,cancelled,0.0,0
O15999,C1214,S012,2025-11-14,02:57:48,2025-11-14 02:57:48,cancelled,0.0,0
O16000,C0042,S031,2025-11-27,10:16:12,2025-11-27 10:16:12,cancelled,0.0,0
O16001,C0509,S048,2025-11-01,20:49:04,2025-11-01 20:49:04,completed,1913.8,38
O16002,C1557,S027,2025-11-24,14:22:18,2025-11-24 14:22:18,completed,223.46,22
O16003,C0102,S025,2025-11-18,00:43:12,2025-11-18 00:43:12,completed,556.95,38
O16004,C2170,S017,2025-10-18,21:22:51,2025-10-18 21:22:51,cancelled,0.0,0
O16005,C0035,S008,2025-10-20,21:54:01,2025-10-20 21:54:01,cancelled,0.0,0
O16006,C2981,S047,2025-11-04,07:08:16,2025-11-04 07:08:16,completed,1632.66,26
O16007,C0920,S038,2025-11-24,17:31:18,2025-11-24 17:31:18,cancelled,0.0,0
O16008,C0193,S003,2025-10-23,18:35:46,2025-10-23 18:35:46,completed,1786.43,15
O16009,C2642,S009,2025-10-26,21:54:38,2025-10-26 21:54:38,cancelled,0.0,0
O16010,C1297,S039,2025-12-01,02:53:01,2025-12-01 02:53:01,completed,1429.46,19
O16011,C1299,S005,2025-11-13,15:00:54,2025-11-13 15:00:54,completed,97.99,29
O16012,C1791,S015,2025-11-12,16:31:54,2025-11-12 16:31:54,cancelled,0.0,0
O16013,C0821,S040,2025-11-22,08:01:41,2025-11-22 08:01:41,cancelled,0.0,0
O16014,C0692,S032,2025-11-12,20:45:26,2025-11-12 20:45:26,cancelled,0.0,0
O16015,C0395,S010,2025-12-01,23:47:49,2025-12-01 23:47:49,completed,1095.64,30
O16016,C2727,S022,2025-11-09,05:47:53,2025-11-09 05:47:53,cancelled,0.0,0
O16017,C2292,S029,2025-11-28,09:08:40,2025-11-28 09:08:40,completed,1924.37,41
O16018,C1505,S015,2025-11-05,09:38:10,2025-11-05 09:38:10,cancelled,0.0,0
O16019,C2933,S023,2025-11-28,07:57:58,2025-11-28 07:57:58,completed,801.45,34
O16020,C2147,S034,2025-11-11,10:39:40,2025-11-11 10:39:40,cancelled,0.0,0
O16021,C0308,S034,2025-10-25,17:04:30,2025-10-25 17:04:30,completed,393.61,41
O16022,C2382,S009,2025-11-20,00:42:19,2025-11-20 00:42:19,completed,1543.83,35
O16023,C2325,S028,2025-11-08,13:01:20,2025-11-08 13:01:20,cancelled,0.0,0
O16024,C1869,S002,2025-10-21,20:41:08,2025-10-21 20:41:08,completed,1370.77,21
O16025,C2885,S012,2025-11-24,06:36:48,2025-11-24 06:36:48,cancelled,0.0,0
O16026,C0350,S003,2025-11-26,11:36:35,2025-11-26 11:36:35,cancelled,0.0,0
O16027,C2582,S018,2025-11-07,03:24:09,2025-11-07 03:24:09,completed,567.0,21
O16028,C1381,S028,2025-12-01,17:48:46,2025-12-01 17:48:46,completed,1589.88,45
O16029,C2513,S025,2025-11-11,00:44:44,2025-11-11 00:44:44,cancelled,0.0,0
O16030,C2288,S003,2025-11-04,14:09:27,2025-11-04 14:09:27,cancelled,0.0,0
O16031,C0306,S021,2025-11-30,15:36:16,2025-11-30 15:36:16,cancelled,0.0,0
O16032,C1035,S013,2025-10-24,21:14:43,2025-10-24 21:14:43,completed,1476.56,38
O16033,C1808,S043,2025-10-31,20:07:27,2025-10-31 20:07:27,cancelled,0.0,0
O16034,C2473,S015,2025-11-13,09:31:00,2025-11-13 09:31:00,completed,119.79,25
O16035,C1236,S027,2025-11-20,16:20:06,2025-11-20 16:20:06,completed,559.83,33
O16036,C0385,S041,2025-11-11,14:24:47,2025-11-11 14:24:47,completed,81.55,21
O16037,C1849,S008,2025-11-16,12:37:32,2025-11-16 12:37:32,completed,585.15,30
O16038,C2456,S014,2025-11-27,21:17:49,2025-11-27 21:17:49,cancelled,0.0,0
O16039,C0204,S017,2025-10-26,10:58:53,2025-10-26 10:58:53,completed,546.78,17
O16040,C0849,S046,2025-11-20,08:28:39,2025-11-20 08:28:39,completed,705.67,23
O16041,C2717,S013,2025-11-18,09:46:54,2025-11-18 09:46:54,completed,617.54,21
O16042,C1553,S005,2025-11-22,12:04:50,2025-11-22 12:04:50,cancelled,0.0,0
O16043,C0003,S011,2025-11-26,03:29:54,2025-11-26 03:29:54,completed,609.44,40
O16044,C0721,S039,2025-10-22,22:11:41,2025-10-22 22:11:41,completed,984.73,18
O16045,C1338,S001,2025-11-27,20:27:41,2025-11-27 20:27:41,completed,529.29,27
O16046,C0568,S035,2025-11-17,00:37:05,2025-11-17 00:37:05,cancelled,0.0,0
O16047,C2837,S022,2025-10-31,01:11:24,2025-10-31 01:11:24,cancelled,0.0,0
O16048,C2982,S002,2025-10-22,05:00:24,2025-10-22 05:00:24,cancelled,0.0,0
O16049,C1610,S020,2025-11-07,03:20:23,2025-11-07 03:20:23,completed,1943.14,33
O16050,C0979,S002,2025-11-01,15:54:13,2025-11-01 15:54:13,cancelled,0.0,0
O16051,C2274,S038,2025-10-28,14:24:51,2025-10-28 14:24:51,completed,1902.57,39
O16052,C1777,S036,2025-11-15,00:57:58,2025-11-15 00:57:58,completed,1818.96,32
O16053,C0825,S035,2025-11-03,23:45:38,2025-11-03 23:45:38,completed,1432.93,23
O16054,C0204,S041,2025-11-28,08:46:26,2025-11-28 08:46:26,completed,1633.12,37
O16055,C0813,S017,2025-11-29,12:32:29,2025-11-29 12:32:29,completed,394.78,39
O16056,C0853,S023,2025-10-20,13:28:45,2025-10-20 13:28:45,cancelled,0.0,0
O16057,C0951,S040,2025-11-28,13:50:18,2025-11-28 13:50:18,cancelled,0.0,0
O16058,C1239,S046,2025-11-06,22:41:14,2025-11-06 22:41:14,cancelled,0.0,0
O16059,C2063,S015,2025-10-28,03:47:47,2025-10-28 03:47:47,cancelled,0.0,0
O16060,C0938,S036,2025-11-28,16:44:35,2025-11-28 16:44:35,cancelled,0.0,0
O16061,C2842,S005,2025-11-14,21:45:09,2025-11-14 21:45:09,completed,1651.07,36
O16062,C1530,S031,2025-10-25,19:17:39,2025-10-25 19:17:39,cancelled,0.0,0
O16063,C1775,S004,2025-10-24,00:04:29,2025-10-24 00:04:29,cancelled,0.0,0
O16064,C1077,S039,2025-11-08,10:40:02,2025-11-08 10:40:02,completed,1618.08,23
O16065,C1560,S011,2025-10-27,05:57:09,2025-10-27 05:57:09,completed,1497.52,22
O16066,C0662,S021,2025-11-21,20:52:52,2025-11-21 20:52:52,completed,1527.01,45
O16067,C1483,S028,2025-10-29,23:56:58,2025-10-29 23:56:58,completed,1541.3,25
O16068,C2841,S034,2025-11-26,06:23:37,2025-11-26 06:23:37,completed,739.65,41
O16069,C1453,S047,2025-10-25,21:36:58,2025-10-25 21:36:58,cancelled,0.0,0
O16070,C2978,S030,2025-11-04,18:00:52,2025-11-04 18:00:52,completed,105.57,40
O16071,C1662,S016,2025-11-16,23:41:45,2025-11-16 23:41:45,completed,544.92,41
O16072,C0346,S018,2025-11-15,07:33:35,2025-11-15 07:33:35,cancelled,0.0,0
O16073,C2200,S041,2025-11-29,09:34:27,2025-11-29 09:34:27,completed,310.18,31
O16074,C1034,S024,2025-11-01,03:02:52,2025-11-01 03:02:52,completed,1858.26,42
O16075,C1003,S008,2025-10-25,01:31:48,2025-10-25 01:31:48,cancelled,0.0,0
O16076,C1750,S006,2025-11-17,13:35:01,2025-11-17 13:35:01,cancelled,0.0,0
O16077,C0562,S016,2025-11-07,08:18:46,2025-11-07 08:18:46,cancelled,0.0,0
O16078,C1281,S025,2025-11-26,20:00:11,2025-11-26 20:00:11,completed,323.4,41
O16079,C2387,S017,2025-11-24,07:59:01,2025-11-24 07:59:01,cancelled,0.0,0
O16080,C1104,S014,2025-10-22,21:35:57,2025-10-22 21:35:57,cancelled,0.0,0
O16081,C1427,S001,2025-10-25,03:55:23,2025-10-25 03:55:23,cancelled,0.0,0
O16082,C2159,S045,2025-11-20,12:38:11,2025-11-20 12:38:11,cancelled,0.0,0
O16083,C1213,S036,2025-11-02,13:11:01,2025-11-02 13:11:01,completed,734.06,39
O16084,C2837,S041,2025-10-19,14:30:02,2025-10-19 14:30:02,completed,1390.1,37
O16085,C0133,S050,2025-10-20,22:50:16,2025-10-20 22:50:16,completed,543.27,43
O16086,C1479,S027,2025-11-10,08:10:42,2025-11-10 08:10:42,cancelled,0.0,0
O16087,C0895,S039,2025-11-12,23:40:33,2025-11-12 23:40:33,cancelled,0.0,0
O16088,C1809,S018,2025-10-23,06:12:27,2025-10-23 06:12:27,completed,854.39,44
O16089,C2907,S035,2025-11-09,13:28:40,2025-11-09 13:28:40,cancelled,0.0,0
O16090,C1197,S049,2025-11-17,11:17:52,2025-11-17 11:17:52,cancelled,0.0,0
O16091,C2009,S013,2025-11-19,02:25:18,2025-11-19 02:25:18,completed,655.48,41
O16092,C2463,S001,2025-10-25,00:05:45,2025-10-25 00:05:45,cancelled,0.0,0
O16093,C0405,S048,2025-10-22,15:21:17,2025-10-22 15:21:17,cancelled,0.0,0
O16094,C2159,S039,2025-11-17,09:32:17,2025-11-17 09:32:17,completed,118.47,45
O16095,C2317,S026,2025-11-09,07:53:06,2025-11-09 07:53:06,cancelled,0.0,0
O16096,C0565,S015,2025-10-24,15:17:32,2025-10-24 15:17:32,completed,178.89,35
O16097,C2238,S046,2025-11-28,19:58:47,2025-11-28 19:58:47,cancelled,0.0,0
O16098,C0007,S027,2025-10-18,10:22:04,2025-10-18 10:22:04,cancelled,0.0,0
O16099,C1376,S040,2025-10-24,20:21:24,2025-10-24 20:21:24,completed,1381.85,15
O16100,C2972,S001,2025-10-22,20:21:59,2025-10-22 20:21:59,cancelled,0.0,0
O16101,C2895,S003,2025-12-01,00:05:28,2025-12-01 00:05:28,cancelled,0.0,0
O16102,C1948,S006,2025-11-28,05:22:22,2025-11-28 05:22:22,cancelled,0.0,0
O16103,C1544,S039,2025-10-23,00:38:04,2025-10-23 00:38:04,completed,262.33,22
O16104,C0671,S034,2025-10-18,15:26:12,2025-10-18 15:26:12,completed,771.27,38
O16105,C2020,S008,2025-11-24,18:09:23,2025-11-24 18:09:23,cancelled,0.0,0
O16106,C1709,S037,2025-11-16,00:18:22,2025-11-16 00:18:22,cancelled,0.0,0
O16107,C2473,S039,2025-11-29,12:30:02,2025-11-29 12:30:02,completed,1507.58,21
O16108,C0701,S016,2025-10-22,19:30:53,2025-10-22 19:30:53,cancelled,0.0,0
O16109,C1469,S010,2025-11-15,16:29:42,2025-11-15 16:29:42,completed,996.17,37
O16110,C2578,S044,2025-11-09,19:52:52,2025-11-09 19:52:52,completed,81.09,36
O16111,C1367,S026,2025-11-11,13:26:24,2025-11-11 13:26:24,completed,774.6,20
O16112,C2792,S003,2025-10-26,00:34:50,2025-10-26 00:34:50,cancelled,0.0,0
O16113,C0617,S005,2025-11-19,09:26:13,2025-11-19 09:26:13,cancelled,0.0,0
O16114,C0364,S039,2025-11-19,22:49:42,2025-11-19 22:49:42,cancelled,0.0,0
O16115,C1482,S035,2025-11-29,14:21:15,2025-11-29 14:21:15,cancelled,0.0,0
O16116,C1644,S021,2025-10-18,21:30:46,2025-10-18 21:30:46,completed,955.69,34
O16117,C0073,S006,2025-11-12,17:54:03,2025-11-12 17:54:03,completed,1294.65,24
O16118,C2779,S023,2025-11-14,07:51:21,2025-11-14 07:51:21,completed,1670.13,17
O16119,C1336,S017,2025-10-21,22:51:43,2025-10-21 22:51:43,cancelled,0.0,0
O16120,C2526,S033,2025-10-28,03:38:42,2025-10-28 03:38:42,cancelled,0.0,0
O16121,C2334,S035,2025-11-11,07:30:07,2025-11-11 07:30:07,completed,568.4,25
O16122,C2884,S002,2025-11-08,22:06:16,2025-11-08 22:06:16,completed,1098.83,41
O16123,C0533,S007,2025-11-01,09:32:31,2025-11-01 09:32:31,completed,1995.65,19
O16124,C1198,S038,2025-10-26,12:51:28,2025-10-26 12:51:28,completed,318.87,39
O16125,C2321,S016,2025-11-02,03:33:10,2025-11-02 03:33:10,completed,903.41,15
O16126,C1444,S006,2025-11-29,11:51:04,2025-11-29 11:51:04,completed,1475.22,44
O16127,C0577,S022,2025-11-16,17:52:32,2025-11-16 17:52:32,cancelled,0.0,0
O16128,C0004,S020,2025-11-24,10:36:59,2025-11-24 10:36:59,completed,1372.98,29
O16129,C2365,S023,2025-11-03,06:25:52,2025-11-03 06:25:52,cancelled,0.0,0
O16130,C1446,S008,2025-10-23,09:38:46,2025-10-23 09:38:46,completed,419.73,27
O16131,C0643,S037,2025-11-25,13:24:12,2025-11-25 13:24:12,completed,484.39,22
O16132,C2402,S027,2025-11-29,13:18:37,2025-11-29 13:18:37,completed,1342.08,24
O16133,C1218,S019,2025-11-23,04:02:37,2025-11-23 04:02:37,completed,1863.59,23
O16134,C0623,S012,2025-10-24,20:57:52,2025-10-24 20:57:52,completed,1717.25,26
O16135,C1324,S021,2025-11-30,03:22:41,2025-11-30 03:22:41,cancelled,0.0,0
O16136,C0210,S037,2025-10-24,23:40:31,2025-10-24 23:40:31,cancelled,0.0,0
O16137,C1342,S049,2025-11-21,08:12:25,2025-11-21 08:12:25,cancelled,0.0,0
O16138,C2664,S016,2025-11-06,22:21:38,2025-11-06 22:21:38,cancelled,0.0,0
O16139,C1474,S046,2025-10-26,09:57:23,2025-10-26 09:57:23,cancelled,0.0,0
O16140,C1177,S035,2025-11-27,23:10:34,2025-11-27 23:10:34,cancelled,0.0,0
O16141,C1709,S003,2025-11-25,06:32:36,2025-11-25 06:32:36,completed,1384.23,15
O16142,C2335,S020,2025-10-27,13:50:03,2025-10-27 13:50:03,cancelled,0.0,0
O16143,C0369,S037,2025-10-27,18:34:37,2025-10-27 18:34:37,cancelled,0.0,0
O16144,C2579,S019,2025-11-27,13:04:59,2025-11-27 13:04:59,cancelled,0.0,0
O16145,C0633,S003,2025-11-22,05:48:04,2025-11-22 05:48:04,completed,1941.87,31
O16146,C0660,S011,2025-11-08,11:12:06,2025-11-08 11:12:06,completed,459.73,28
O16147,C1099,S024,2025-10-30,09:38:58,2025-10-30 09:38:58,cancelled,0.0,0
O16148,C0035,S037,2025-10-30,18:01:52,2025-10-30 18:01:52,completed,808.31,40
O16149,C2278,S032,2025-10-25,04:07:27,2025-10-25 04:07:27,completed,374.41,24
O16150,C1351,S034,2025-11-25,06:09:17,2025-11-25 06:09:17,completed,670.11,27
O16151,C1520,S031,2025-11-26,16:39:07,2025-11-26 16:39:07,completed,1267.11,15
O16152,C2391,S046,2025-10-25,20:25:35,2025-10-25 20:25:35,completed,1347.76,16
O16153,C1497,S001,2025-11-18,03:58:10,2025-11-18 03:58:10,completed,792.6,19
O16154,C0805,S044,2025-11-22,20:06:31,2025-11-22 20:06:31,completed,1166.24,45
O16155,C2784,S005,2025-11-03,02:57:32,2025-11-03 02:57:32,completed,279.52,40
O16156,C0966,S003,2025-10-31,08:06:13,2025-10-31 08:06:13,cancelled,0.0,0
O16157,C0812,S045,2025-11-19,14:07:55,2025-11-19 14:07:55,completed,621.38,34
O16158,C2426,S006,2025-11-14,22:06:02,2025-11-14 22:06:02,completed,701.43,23
O16159,C1905,S028,2025-11-09,13:56:23,2025-11-09 13:56:23,cancelled,0.0,0
O16160,C1846,S016,2025-11-12,23:54:01,2025-11-12 23:54:01,completed,1647.3,29
O16161,C2751,S042,2025-11-24,03:59:56,2025-11-24 03:59:56,completed,226.56,40
O16162,C1634,S040,2025-11-23,05:13:28,2025-11-23 05:13:28,completed,655.9,28
O16163,C2699,S013,2025-12-01,06:25:37,2025-12-01 06:25:37,completed,1945.28,43
O16164,C1421,S038,2025-11-20,01:29:28,2025-11-20 01:29:28,cancelled,0.0,0
O16165,C2646,S033,2025-10-28,05:31:16,2025-10-28 05:31:16,cancelled,0.0,0
O16166,C2643,S018,2025-11-27,01:11:34,2025-11-27 01:11:34,cancelled,0.0,0
O16167,C2364,S004,2025-11-25,01:39:17,2025-11-25 01:39:17,cancelled,0.0,0
O16168,C1228,S005,2025-11-27,21:19:26,2025-11-27 21:19:26,cancelled,0.0,0
O16169,C2468,S010,2025-11-08,06:27:25,2025-11-08 06:27:25,completed,1141.95,35
O16170,C2146,S029,2025-10-25,06:37:42,2025-10-25 06:37:42,cancelled,0.0,0
O16171,C1339,S033,2025-11-13,18:43:05,2025-11-13 18:43:05,cancelled,0.0,0
O16172,C1675,S010,2025-10-28,22:28:27,2025-10-28 22:28:27,completed,1329.75,19
O16173,C2466,S040,2025-11-02,03:07:47,2025-11-02 03:07:47,completed,1281.25,40
O16174,C1119,S043,2025-11-20,03:07:52,2025-11-20 03:07:52,cancelled,0.0,0
O16175,C0652,S001,2025-11-20,11:27:43,2025-11-20 11:27:43,completed,434.41,16
O16176,C2084,S037,2025-11-28,19:48:08,2025-11-28 19:48:08,completed,1827.22,39
O16177,C0045,S022,2025-11-03,03:30:54,2025-11-03 03:30:54,completed,946.09,21
O16178,C1937,S002,2025-10-28,11:54:16,2025-10-28 11:54:16,completed,1089.61,29
O16179,C0156,S001,2025-11-06,00:55:00,2025-11-06 00:55:00,completed,405.34,45
O16180,C0018,S030,2025-11-15,01:00:08,2025-11-15 01:00:08,cancelled,0.0,0
O16181,C1001,S008,2025-11-07,16:48:12,2025-11-07 16:48:12,completed,899.86,26
O16182,C0947,S015,2025-10-27,05:14:46,2025-10-27 05:14:46,cancelled,0.0,0
O16183,C0442,S007,2025-10-18,05:09:04,2025-10-18 05:09:04,cancelled,0.0,0
O16184,C0341,S038,2025-10-26,11:11:06,2025-10-26 11:11:06,completed,653.49,40
O16185,C2484,S016,2025-11-18,14:56:14,2025-11-18 14:56:14,cancelled,0.0,0
O16186,C0217,S036,2025-11-30,19:17:52,2025-11-30 19:17:52,cancelled,0.0,0
O16187,C1787,S048,2025-11-29,13:53:15,2025-11-29 13:53:15,completed,870.52,42
O16188,C1885,S037,2025-11-24,14:15:29,2025-11-24 14:15:29,completed,401.73,33
